SubHaloID,Snapshot,Phase,StellarMass,AbsMag_g,AbsMag_r,AbsMag_i,AbsMag_z,color_gr,color_gi,SFR,BulgeMass,EffectiveRadius,VelocityDispersion,Metallicity
700605,91,0,1093327428,-18.048,-18.4253,-18.638,-18.7986,0.3773,0.59,0.21144374,330216000,1.4147,47.7328,0.0164757
700644,91,0,315662828.5,-17.8726,-18.1657,-18.3316,-18.4533,0.2931,0.459,0.170522882,173803000,0.8261,47.8806,0.0116265
700676,91,0,1309698849,-17.8643,-18.271,-18.5023,-18.6818,0.4067,0.638,0.129827984,165636000,1.3775,45.8405,0.0205455
701115,91,0,489120165.3,-17.5563,-17.8898,-18.0784,-18.2187,0.3335,0.5221,0.129271961,219351000,0.9941,43.6856,0.0150029
701176,91,0,353173900.2,-17.6283,-17.9618,-18.144,-18.2743,0.3335,0.5157,0.12370767,306458000,0.7493,45.3007,0.0127336
701218,91,0,381178033.7,-17.6445,-17.9411,-18.1127,-18.2395,0.2966,0.4682,0.130464737,400142000,0.8793,46.4739,0.0140476
701316,91,0,888175376.4,-18.2326,-18.554,-18.7437,-18.8871,0.3214,0.5111,0.218941643,271508000,1.2105,43.3548,0.0182775
701420,91,0,436389134.9,-17.9982,-18.3314,-18.52,-18.6552,0.3332,0.5218,0.198195482,176763000,0.8923,45.5026,0.0120879
701658,91,0,1140640685,-18.54,-18.831,-19.0109,-19.1505,0.291,0.4709,0.301456985,127489000,1.6124,47.2858,0.0168018
701833,91,0,590862119.9,-16.7874,-17.4035,-17.7003,-17.9083,0.6161,0.9129,0.010757671,358429000,0.8413,42.6097,0.0199984
701892,91,0,190817832.9,-17.7463,-17.9778,-18.1084,-18.2016,0.2315,0.3621,0.147389259,144427000,0.4409,39.5591,0.0102649
701976,91,0,696176557.4,-17.281,-17.7451,-17.9883,-18.1632,0.4641,0.7073,0.057869297,323441000,0.9131,44.6569,0.0174617
702266,91,0,371302037.2,-18.0976,-18.4656,-18.6594,-18.7968,0.368,0.5618,0.158418443,258884000,0.4586,42.4927,0.0148015
702293,91,0,1805860644,-18.3567,-18.718,-18.9317,-19.097,0.3613,0.575,0.249336409,243933000,1.6952,46.41,0.0210734
702418,91,0,405196338.9,-18.8073,-19.0217,-19.1467,-19.2386,0.2144,0.3394,0.394314722,196532000,1.039,40.6129,0.0104349
702433,91,0,738411573.7,-17.9165,-18.2204,-18.3983,-18.5347,0.3039,0.4818,0.196285422,282765000,1.0379,47.0881,0.0170793
702556,91,0,528373191.6,-17.7439,-18.0315,-18.1953,-18.3226,0.2876,0.4514,0.148020238,295634000,0.8667,38.1624,0.01683
702614,91,0,579229406.6,-17.9892,-18.3123,-18.4856,-18.6121,0.3231,0.4964,0.15550184,169382000,1.1757,42.4922,0.0156215
702740,91,0,205181576.6,-17.327,-17.6443,-17.8213,-17.9489,0.3173,0.4943,0.115214402,164502000,0.673,41.8499,0.0135079
702879,91,0,603912016.5,-17.7823,-18.1492,-18.3497,-18.4963,0.3669,0.5674,0.117896158,334643000,0.8113,44.0263,0.0159873
703026,91,0,553882491.9,-17.7712,-18.1708,-18.3883,-18.5469,0.3996,0.6171,0.121011456,164312000,1.0058,46.0864,0.0161777
703239,91,0,414836138.2,-18.0051,-18.307,-18.4708,-18.5882,0.3019,0.4657,0.16612958,339114000,0.4903,38.0115,0.0140531
703310,91,0,229067021,-17.7819,-18.0559,-18.2112,-18.3246,0.274,0.4293,0.162890004,246748000,0.5433,41.0302,0.0119646
703441,91,0,326085031,-17.8928,-18.1588,-18.3076,-18.4155,0.266,0.4148,0.124056464,196304000,0.7948,45.1623,0.0112593
703579,91,0,277177443.2,-17.7928,-18.0406,-18.1832,-18.2859,0.2478,0.3904,0.13723573,159822000,0.8205,39.0952,0.0114339
703823,91,0,665308532.6,-18.1639,-18.3895,-18.5443,-18.6716,0.2256,0.3804,0.249125678,304073000,1.1936,45.9667,0.0170678
703844,91,0,1076335991,-17.7315,-18.192,-18.4326,-18.6102,0.4605,0.7011,0.083751002,284298000,1.0316,45.7972,0.019521
703921,91,0,366209034.5,-17.6824,-18.072,-18.2747,-18.4157,0.3896,0.5923,0.111953247,114348000,0.8434,45.06,0.0135233
703954,91,0,182432831.4,-17.738,-18.0071,-18.1609,-18.2727,0.2691,0.4229,0.154207025,85881800,0.6541,41.0807,0.0113148
704023,91,0,570814880.4,-17.8609,-18.1945,-18.3863,-18.5313,0.3336,0.5254,0.162964882,181336000,1.0551,43.7657,0.0150527
704136,91,0,903808680.2,-17.9653,-18.2972,-18.5024,-18.6603,0.3319,0.5371,0.176196373,257326000,1.0777,47.4587,0.018359
704659,91,0,612193681.7,-17.2933,-17.7668,-18.0114,-18.1848,0.4735,0.7181,0.066471464,226535000,0.9286,46.3808,0.0176953
704689,91,0,145733687.6,-17.7708,-18.0163,-18.1575,-18.2586,0.2455,0.3867,0.17135162,90952200,0.704,41.8987,0.00925016
704792,91,0,431207558.3,-17.3435,-17.7053,-17.9013,-18.0436,0.3618,0.5578,0.086343536,385866000,0.4307,39.1766,0.0185298
704968,91,0,153616770,-17.087,-17.4556,-17.6468,-17.7754,0.3686,0.5598,0.061111592,324699000,0.568,42.5812,0.0103299
705318,91,0,958872158.3,-18.5235,-18.814,-18.9862,-19.1157,0.2905,0.4627,0.286596723,132301000,1.3292,48.5063,0.0161463
705333,91,0,1293238854,-17.7367,-18.1653,-18.4045,-18.585,0.4286,0.6678,0.099751682,466801000,1.1209,46.0419,0.0208533
705403,91,0,331591378.8,-17.4725,-17.7399,-17.8965,-18.0164,0.2674,0.424,0.132688075,105505000,0.7986,40.3676,0.0134832
705560,91,0,716829052.3,-18.1788,-18.4553,-18.6215,-18.749,0.2765,0.4427,0.244582108,87744100,1.2773,41.3129,0.0150797
705685,91,0,280808975.5,-17.3549,-17.6417,-17.8095,-17.9348,0.2868,0.4546,0.109154443,74691200,0.7368,42.4373,0.0148032
705798,91,0,690847357.5,-18.3902,-18.6167,-18.7575,-18.8667,0.2265,0.3673,0.324041243,143133000,1.2516,43.687,0.0136479
705883,91,0,991408326,-17.7331,-18.1655,-18.4006,-18.5777,0.4324,0.6675,0.108114167,198436000,1.2104,47.7258,0.019903
705919,91,0,887363448.5,-17.5505,-17.9268,-18.1396,-18.3009,0.3763,0.5891,0.100133458,359105000,0.987,46.3901,0.0199851
706039,91,0,521169176.3,-18.1852,-18.479,-18.6531,-18.7824,0.2938,0.4679,0.198193702,340021000,0.9196,45.5889,0.0137982
706118,91,0,1399188072,-18.3918,-18.7755,-18.9916,-19.1565,0.3837,0.5998,0.19944907,321470000,1.683,46.3626,0.0191022
706134,91,0,218703867.7,-17.0534,-17.4546,-17.6613,-17.8051,0.4012,0.6079,0.052152942,275511000,0.6136,40.777,0.0137033
706173,91,0,723929731.3,-17.8624,-18.1581,-18.3466,-18.4923,0.2957,0.4842,0.183840327,427144000,0.858,44.4612,0.0195479
706329,91,0,656790670.2,-17.5434,-17.9482,-18.1661,-18.3243,0.4048,0.6227,0.120064741,503342000,0.6915,41.1834,0.0185816
706380,91,0,1384189548,-18.1943,-18.606,-18.8373,-19.0134,0.4117,0.643,0.216635558,367814000,1.5658,47.3229,0.0182459
706505,91,0,608813108.9,-18.1589,-18.398,-18.5503,-18.6726,0.2391,0.3914,0.275975987,126676000,1.1256,45.5714,0.0150938
706539,91,-1,351328609.4,-17.8021,-18.2026,-18.411,-18.5523,0.4005,0.6089,0.102501418,119704000,0.8243,43.6827,0.0111336
706600,91,0,250487156.8,-16.8549,-17.33,-17.5646,-17.7236,0.4751,0.7097,0.02396127,328031000,0.7176,41.1167,0.0129076
706725,91,0,277576026,-17.3138,-17.6545,-17.8432,-17.9781,0.3407,0.5294,0.084740267,197559000,0.6818,42.1854,0.0121125
706854,91,0,183790965.5,-17.174,-17.4891,-17.6665,-17.7921,0.3151,0.4925,0.086675059,242330000,0.6004,42.7686,0.0108255
707063,91,0,423870682,-17.1941,-17.654,-17.8888,-18.0572,0.4599,0.6947,0.039008756,104236000,0.8453,43.5487,0.0162161
707177,91,0,2173280189,-18.1701,-18.6822,-18.9506,-19.151,0.5121,0.7805,0.123621377,219876000,1.5838,44.7631,0.0230582
707282,91,0,266209034.5,-17.8601,-18.1053,-18.2493,-18.3568,0.2452,0.3892,0.188200538,198682000,0.7508,42.1237,0.0121429
707338,91,0,169013876.6,-17.4661,-17.7871,-17.9604,-18.0847,0.321,0.4943,0.104001134,50535600,0.6031,41.9748,0.0106813
707480,91,0,289887806.3,-17.0909,-17.5418,-17.7715,-17.9262,0.4509,0.6806,0.039124407,369531000,0.7474,47.3332,0.0120494
707672,91,0,330705639.2,-18.138,-18.4226,-18.5877,-18.7118,0.2846,0.4497,0.210878413,100456000,0.7718,43.4257,0.0133341
708061,91,0,1124963094,-17.6353,-18.0641,-18.301,-18.4789,0.4288,0.6657,0.10316642,314993000,1.2332,44.1834,0.0206212
708180,91,0,476011219.4,-17.4797,-17.8346,-18.0317,-18.1776,0.3549,0.552,0.085129437,197348000,0.849,44.0055,0.0162729
708273,91,0,853454384.4,-17.6135,-17.9668,-18.1698,-18.3219,0.3533,0.5563,0.118195627,477510000,1.028,42.2465,0.0177135
708543,91,0,393386477.7,-17.4801,-17.8219,-18.0066,-18.1404,0.3418,0.5265,0.095792166,89711100,1.0703,42.2879,0.013693
708598,91,0,1140729259,-18.4881,-18.861,-19.0673,-19.2209,0.3729,0.5792,0.275425303,208714000,1.3419,45.9955,0.0155823
708621,91,0,458975494.5,-17.1583,-17.557,-17.769,-17.9215,0.3987,0.6107,0.068955194,714865000,0.8291,45.1174,0.0141448
708721,91,0,356052553.9,-18.0628,-18.3203,-18.4634,-18.5668,0.2575,0.4006,0.190759483,313086000,0.4232,39.3251,0.012834
708961,91,0,394641275.5,-17.4527,-17.763,-17.9429,-18.0776,0.3103,0.4902,0.118809858,399901000,0.7357,42.5031,0.016001
709041,91,0,317227635.1,-17.2119,-17.5434,-17.7228,-17.8516,0.3315,0.5109,0.077889416,276345000,0.6808,42.0394,0.0134476
709096,91,0,200811928,-17.8002,-18.0799,-18.2366,-18.349,0.2797,0.4364,0.191148518,216429000,0.5514,42.5459,0.010433
709141,91,0,767965751.4,-17.9221,-18.291,-18.497,-18.6487,0.3689,0.5749,0.151527618,258870000,1.2651,47.3525,0.0161683
709165,91,0,449616179.5,-17.4531,-17.8002,-17.9824,-18.1158,0.3471,0.5293,0.083112778,248951000,0.8765,39.5211,0.0164886
709437,91,0,446117508.1,-17.3421,-17.6639,-17.8479,-17.9834,0.3218,0.5058,0.089227429,395105000,0.8879,42.2746,0.0145238
709537,91,0,566061411.3,-17.9635,-18.2582,-18.4302,-18.5625,0.2947,0.4667,0.188278795,106718000,1.2213,42.5842,0.0157168
709578,91,0,416341895.5,-17.2278,-17.598,-17.7993,-17.9458,0.3702,0.5715,0.056798391,73724500,0.8383,44.5587,0.0147912
709618,91,0,3388308237,-18.4119,-19.0488,-19.3656,-19.5919,0.6369,0.9537,0.081432936,243352000,2.0784,56.4341,0.0231579
709621,91,0,1088721583,-18.1078,-18.5049,-18.7216,-18.8809,0.3971,0.6138,0.166372731,156482000,1.3269,46.5271,0.01746
709961,91,0,422394449.4,-18.085,-18.4489,-18.6449,-18.7857,0.3639,0.5599,0.146525722,280944000,0.5229,40.6894,0.0156882
710180,91,0,426439326.8,-17.9451,-18.2535,-18.4333,-18.5694,0.3084,0.4882,0.203217656,105217000,0.9521,43.1677,0.0147158
710323,91,0,536477708.9,-17.4738,-17.8071,-17.9911,-18.1299,0.3333,0.5173,0.112302134,467464000,0.4,40.2331,0.0209204
710355,91,0,353528196,-18.122,-18.3365,-18.4686,-18.5689,0.2145,0.3466,0.273938382,77580100,0.8428,43.7321,0.0116854
710562,91,0,282816651.9,-17.3045,-17.6656,-17.8584,-17.9952,0.3611,0.5539,0.068883203,214169000,0.6404,46.6256,0.013613
710621,91,0,624372601.1,-17.6766,-18.0231,-18.2314,-18.39,0.3465,0.5548,0.152222487,559169000,1.0612,47.3136,0.0163227
710759,91,0,203306761.1,-16.9153,-17.3898,-17.6224,-17.778,0.4745,0.7071,0.031221663,459458000,0.7077,42.7129,0.0114752
710823,91,0,216873339.2,-17.5659,-17.8691,-18.0338,-18.1465,0.3032,0.4679,0.085905093,66401900,0.6502,43.2714,0.0104814
710846,91,0,356421612,-17.7696,-18.0434,-18.2047,-18.3263,0.2738,0.4351,0.154526943,400866000,0.918,42.6757,0.0135796
710997,91,0,276572187.8,-17.9954,-18.2792,-18.4375,-18.5511,0.2838,0.4421,0.184551462,96504500,0.8484,40.8514,0.0110005
711281,91,0,431104222,-17.4975,-17.8681,-18.0712,-18.2177,0.3706,0.5737,0.071489499,59998400,0.8301,43.1982,0.014249
711418,91,0,317508119.3,-18.0089,-18.3304,-18.5076,-18.6378,0.3215,0.4987,0.169657756,138639000,0.8527,43.5582,0.0128589
711706,91,0,353912016.5,-17.2502,-17.6977,-17.9242,-18.0797,0.4475,0.674,0.049885172,266896000,0.5103,43.251,0.0163553
711740,91,0,257322114,-17.7065,-18.0499,-18.2377,-18.3689,0.3434,0.5312,0.107172617,92255600,0.8306,40.853,0.0121776
711795,91,0,2836418660,-17.9687,-18.593,-18.9069,-19.1334,0.6243,0.9382,0.05732731,930034000,1.3457,53.0206,0.0223314
711848,91,0,311647475.6,-18.1499,-18.3885,-18.5264,-18.6278,0.2386,0.3765,0.263242183,235192000,0.3995,42.2946,0.0121187
711882,91,0,182477118.4,-17.1667,-17.6123,-17.8393,-17.9889,0.4456,0.6726,0.036343489,115953000,0.4697,39.8736,0.0107815
711992,91,0,396176557.4,-17.6647,-17.9311,-18.0936,-18.2173,0.2664,0.4289,0.173398269,151326000,0.9615,38.1644,0.0149908
712072,91,0,5182934751,-19.094,-19.5545,-19.8091,-20.0068,0.4605,0.7151,0.42144103,288612000,1.8784,57.9399,0.0323815
712323,91,0,332226158.8,-16.9203,-17.2879,-17.4977,-17.6493,0.3676,0.5774,0.061940648,186559000,0.7161,42.1777,0.0144863
712423,91,0,340212577.5,-17.7376,-18.1257,-18.3339,-18.4805,0.3881,0.5963,0.098622999,256326000,0.6608,46.2913,0.0128846
712785,91,0,139208739.3,-17.4781,-17.7941,-17.9649,-18.0832,0.316,0.4868,0.084657573,83259100,0.4341,43.1018,0.0105888
712805,91,0,788441098.3,-18.7207,-18.9348,-19.0706,-19.1779,0.2141,0.3499,0.415987537,180632000,1.0974,44.3549,0.0162534
712831,91,0,320106288.8,-18.1095,-18.4288,-18.6043,-18.729,0.3193,0.4948,0.179675341,80071700,0.6785,42.9823,0.0120463
712859,91,0,611913197.5,-17.7159,-18.0287,-18.2152,-18.3594,0.3128,0.4993,0.129403692,457558000,0.8562,42.1725,0.0186957
713002,91,0,591747859.5,-17.6028,-17.9872,-18.2008,-18.3545,0.3844,0.598,0.116687363,328052000,0.7397,43.5486,0.0178273
713152,91,0,521065840,-17.6652,-18.0744,-18.2854,-18.4326,0.4092,0.6202,0.079579105,433183000,0.5047,42.1062,0.0169843
713186,91,0,295940360.2,-17.4314,-17.7777,-17.969,-18.1029,0.3463,0.5376,0.109315726,138584000,0.6321,42.0155,0.0132067
713322,91,0,205934455.3,-17.3198,-17.697,-17.898,-18.0386,0.3772,0.5782,0.089505825,133763000,0.6106,43.3927,0.012422
713362,91,0,724844995.6,-18.433,-18.7155,-18.8739,-18.9946,0.2825,0.4409,0.301071754,174330000,1.4579,41.1339,0.0151398
713414,91,0,590566873.3,-17.9295,-18.3155,-18.5303,-18.6913,0.386,0.6008,0.159993528,216664000,1.1288,43.5027,0.0171108
713663,91,0,534484794.8,-17.6857,-17.981,-18.1562,-18.2894,0.2953,0.4705,0.165065461,176730000,0.9503,41.3672,0.015651
713809,91,0,225789784.5,-17.4032,-17.7149,-17.8902,-18.0145,0.3117,0.487,0.097946578,304865000,0.579,42.777,0.011605
713837,91,0,402450546.2,-17.7763,-18.1696,-18.3787,-18.5285,0.3933,0.6024,0.115152614,235210000,0.7764,44.5645,0.0134601
714106,91,0,474623560.7,-17.5674,-17.9369,-18.1372,-18.2832,0.3695,0.5698,0.097196908,116814000,0.9216,42.1086,0.0153336
714163,91,0,369943903.2,-18.2156,-18.4764,-18.6229,-18.732,0.2608,0.4073,0.219680535,284481000,0.4625,42.9852,0.0147488
714215,91,0,298007085.9,-17.5639,-17.9054,-18.0952,-18.2339,0.3415,0.5313,0.122311302,379605000,0.7179,45.7893,0.0132055
714238,91,0,777767936.2,-18.4333,-18.7611,-18.9502,-19.0945,0.3278,0.5169,0.265185286,303450000,0.8718,45.4677,0.0200165
714319,91,0,878904635.4,-18.0749,-18.4663,-18.6767,-18.8304,0.3914,0.6018,0.174835334,644821000,0.7937,43.389,0.0211357
714356,91,0,741925007.4,-17.5612,-17.8899,-18.0939,-18.2527,0.3287,0.5327,0.144858488,197680000,0.9859,43.765,0.0194021
714403,91,0,294715087.1,-17.9675,-18.2458,-18.4108,-18.534,0.2783,0.4433,0.169875512,107883000,0.7762,43.4639,0.0132883
714507,91,0,1140301151,-17.8147,-18.2174,-18.4492,-18.6255,0.4027,0.6345,0.14672068,325480000,1.1438,42.4316,0.020399
714592,91,0,579819899.6,-18.0206,-18.3286,-18.5074,-18.6435,0.308,0.4868,0.227738189,109067000,1.2164,43.7046,0.0163427
714618,91,0,761470327.7,-18.0126,-18.3139,-18.4934,-18.6337,0.3013,0.4808,0.176515737,219681000,1.2391,42.1931,0.0173904
714655,91,0,1023693534,-17.7005,-18.1701,-18.421,-18.6067,0.4696,0.7205,0.068225811,134997000,1.3202,44.7881,0.0190311
714772,91,0,969899616.2,-18.582,-18.8328,-18.9865,-19.1048,0.2508,0.4045,0.37383677,185563000,1.3873,42.8388,0.0167703
714803,91,0,338987304.4,-17.8481,-18.1493,-18.3194,-18.4435,0.3012,0.4713,0.131560864,151885000,0.5831,39.594,0.0148178
714966,91,0,225095955.1,-17.1184,-17.541,-17.7546,-17.9024,0.4226,0.6362,0.049167532,382268000,0.5927,41.1572,0.0144627
715076,91,0,762666076.2,-18.0712,-18.4237,-18.6112,-18.7484,0.3525,0.54,0.128801831,564966000,0.6788,40.6472,0.0190193
715209,91,0,778816061.4,-18.5543,-18.7518,-18.8791,-18.9813,0.1975,0.3248,0.517385209,666282000,0.555,38.5964,0.0194822
715359,91,0,223678771.8,-17.248,-17.5765,-17.7632,-17.8952,0.3285,0.5152,0.085017517,216029000,0.6154,40.3009,0.0120435
715420,91,0,554650132.9,-18.0841,-18.4626,-18.6676,-18.8189,0.3785,0.5835,0.187083747,208573000,1.0861,42.1704,0.0166449
715456,91,0,638057277.8,-18.3522,-18.5546,-18.681,-18.7821,0.2024,0.3288,0.284965502,606878000,0.474,41.1522,0.0198582
715491,91,0,390832595.2,-17.5254,-17.8365,-18.0175,-18.1542,0.3111,0.4921,0.096148152,89760500,0.8789,41.9813,0.0161253
715563,91,0,386359610.3,-17.8825,-18.1873,-18.3585,-18.4857,0.3048,0.476,0.157010951,309849000,0.6938,42.5869,0.0159638
715885,91,0,356362562.7,-17.2782,-17.6257,-17.8125,-17.948,0.3475,0.5343,0.08114195,160260000,0.6099,36.9443,0.0165709
715996,91,0,296235606.7,-17.7373,-18.0296,-18.2023,-18.331,0.2923,0.465,0.161026852,181326000,0.871,42.8656,0.0138905
716212,91,0,1176601712,-18.3294,-18.6928,-18.8939,-19.0474,0.3634,0.5645,0.243530375,114369000,1.6288,44.0507,0.0188999
716379,91,0,237688219.7,-17.5612,-17.8427,-18.01,-18.1329,0.2815,0.4488,0.119490838,371978000,0.7345,44.3144,0.0116905
716463,91,0,707263064.7,-18.1994,-18.4742,-18.6437,-18.7752,0.2748,0.4443,0.226775005,113150000,1.2443,43.2693,0.0158367
716541,91,0,194641275.5,-17.6566,-17.965,-18.135,-18.2509,0.3084,0.4784,0.098350293,57685400,0.7071,38.3834,0.00922622
716569,91,0,934484794.8,-18.2081,-18.5386,-18.7315,-18.8793,0.3305,0.5234,0.215773417,132640000,1.4503,42.9049,0.0168456
716761,91,0,543696486.6,-17.5327,-17.8874,-18.0853,-18.2307,0.3547,0.5526,0.101705705,159480000,1.0152,39.8764,0.0166637
716853,91,0,943135518.2,-18.3398,-18.6856,-18.8656,-18.997,0.3458,0.5258,0.118623502,791222000,0.5582,38.9695,0.0214339
717038,91,0,451446708,-17.6138,-17.918,-18.0979,-18.2326,0.3042,0.4841,0.150629792,67630700,0.9084,41.3621,0.0139864
717075,91,0,1133540006,-18.9143,-19.202,-19.3706,-19.4972,0.2877,0.4563,0.443106052,918806000,0.5801,43.0349,0.0194959
717406,91,0,342382639.5,-17.4848,-17.7791,-17.9477,-18.0735,0.2943,0.4629,0.120163617,113015000,0.8646,44.071,0.0133802
717449,91,0,318349571.9,-18.0679,-18.3599,-18.5235,-18.6438,0.292,0.4556,0.175842871,267474000,0.5026,41.4688,0.014634
717531,91,0,303011514.6,-17.7428,-18.0278,-18.185,-18.303,0.285,0.4422,0.1332299,363246000,0.9326,39.1654,0.0134981
717639,91,0,481960437,-17.8758,-18.3176,-18.5489,-18.7101,0.4418,0.6731,0.105235991,296911000,0.6599,42.2565,0.014822
717672,91,0,431975199.3,-17.7232,-18.1749,-18.4013,-18.5558,0.4517,0.6781,0.087830683,147940000,0.7425,43.792,0.0130812
717701,91,0,577015057.6,-17.5694,-18.0625,-18.3129,-18.4911,0.4931,0.7435,0.060545554,94150900,1.0097,43.0484,0.0171586
717729,91,0,841231178,-18.0297,-18.3797,-18.5762,-18.723,0.35,0.5465,0.178952377,120687000,1.3452,43.0643,0.0173804
717776,91,0,804679657.5,-18.1833,-18.5511,-18.7524,-18.9038,0.3678,0.5691,0.190852054,466876000,0.642,44.2508,0.0226733
717806,91,0,298656628.3,-17.4002,-17.7796,-17.9852,-18.1345,0.3794,0.585,0.083846733,84705100,0.7286,40.7369,0.0140828
717886,91,0,542308827.9,-17.2718,-17.6669,-17.8823,-18.0388,0.3951,0.6105,0.075964124,413899000,1.0149,42.2856,0.0153395
718026,91,0,1361868911,-18.0104,-18.4077,-18.6331,-18.8068,0.3973,0.6227,0.171098311,234603000,1.2765,43.3155,0.021715
718057,91,0,454000590.5,-17.6371,-17.9326,-18.1099,-18.2473,0.2955,0.4728,0.15378691,107455000,1.0746,43.7116,0.0157985
718085,91,0,898021848.2,-17.2996,-17.8522,-18.1309,-18.3276,0.5526,0.8313,0.040319407,277452000,1.0402,45.8055,0.0177276
718193,91,0,962105107.8,-18.37,-18.6672,-18.8415,-18.9778,0.2972,0.4715,0.26107324,85932600,1.5075,43.1911,0.0191098
718223,91,0,309713610.9,-17.4153,-17.7995,-18.0044,-18.1491,0.3842,0.5891,0.09203895,131625000,0.6549,42.7068,0.0133982
718419,91,0,624387363.4,-18.4697,-18.7321,-18.889,-19.0094,0.2624,0.4193,0.320254615,470144000,0.5106,44.4474,0.0191456
718438,91,0,352760555.1,-17.9234,-18.3556,-18.5704,-18.7188,0.4322,0.647,0.113844165,228465000,0.5157,41.2435,0.0144212
718532,91,0,966312370.8,-17.784,-18.1807,-18.4129,-18.5932,0.3967,0.6289,0.116707265,88209800,1.2423,45.1851,0.0201718
718548,91,0,2175524063,-18.2811,-18.7325,-18.9829,-19.1731,0.4514,0.7018,0.182162138,292330000,1.7128,46.4529,0.0238205
718749,91,0,897357543.5,-17.7464,-18.2007,-18.4435,-18.6245,0.4543,0.6971,0.087366124,166169000,1.0806,45.6034,0.0184654
718858,91,0,1012680839,-17.8233,-18.2574,-18.4921,-18.6669,0.4341,0.6688,0.10547373,103952000,1.4546,41.0831,0.0194644
718957,91,0,354148213.8,-17.2994,-17.7007,-17.917,-18.0703,0.4013,0.6176,0.06480501,417999000,0.6955,44.7041,0.0155311
719099,91,0,406436374.4,-18.5035,-18.7407,-18.8805,-18.9879,0.2372,0.377,0.335678092,69681800,1.0813,42.0414,0.0138736
719241,91,0,539873044,-17.4665,-17.8878,-18.1192,-18.2908,0.4213,0.6527,0.079064594,170158000,1.0176,44.4969,0.0184657
719264,91,0,2988101565,-18.1141,-18.6652,-18.9645,-19.1918,0.5511,0.8504,0.131172537,232301000,1.5487,53.3378,0.0258824
719272,91,0,405949217.6,-17.2069,-17.5937,-17.809,-17.9621,0.3868,0.6021,0.098650867,197164000,0.7686,43.3319,0.0151361
719392,91,0,1712547978,-17.8014,-18.3512,-18.6259,-18.8278,0.5498,0.8245,0.065049423,515294000,1.0638,43.4196,0.0247727
719525,91,0,481266607.6,-17.7935,-18.1559,-18.3504,-18.4897,0.3624,0.5569,0.113801851,452000000,0.4356,38.2454,0.0166047
719582,91,0,334248597.6,-17.1339,-17.4505,-17.6349,-17.7723,0.3166,0.501,0.097527433,470573000,0.8115,38.9071,0.0143771
719620,91,0,189548272.8,-17.218,-17.5752,-17.7612,-17.8841,0.3572,0.5432,0.059268697,396547000,0.6155,38.9999,0.00980543
719647,91,0,524461175.1,-17.4232,-17.8883,-18.128,-18.2994,0.4651,0.7048,0.072523252,251437000,0.7535,40.9198,0.0175095
719778,91,0,1574033068,-18.1172,-18.6162,-18.8692,-19.0548,0.499,0.752,0.098143925,270122000,1.7751,45.0926,0.021229
719794,91,0,412075583.1,-17.2324,-17.6489,-17.866,-18.019,0.4165,0.6336,0.068660711,264593000,0.8619,42.607,0.0147159
719875,91,0,657646885.1,-17.811,-18.1261,-18.316,-18.4628,0.3151,0.505,0.177376437,109108000,1.1221,43.5534,0.0181091
719907,91,0,281399468.6,-17.6961,-17.93,-18.0742,-18.1838,0.2339,0.3781,0.129138901,116268000,0.9106,41.7216,0.0121368
720003,91,0,675169766.8,-17.8914,-18.2953,-18.5117,-18.6678,0.4039,0.6203,0.161180694,549336000,0.4813,40.9112,0.0197175
720035,91,0,807514024.2,-18.5997,-18.829,-18.9714,-19.0835,0.2293,0.3717,0.507367208,667208000,0.6043,41.4556,0.0202378
720105,91,0,550398582.8,-17.5696,-17.9275,-18.125,-18.2701,0.3579,0.5554,0.094053821,533462000,0.8775,39.6359,0.0173127
720182,91,0,367227635.1,-17.1221,-17.4341,-17.6218,-17.7601,0.312,0.4997,0.090014248,319601000,0.8171,43.9614,0.0142826
720203,91,0,336625332.2,-17.1878,-17.5665,-17.7683,-17.9124,0.3787,0.5805,0.065323428,69993100,0.818,41.1425,0.0144238
720242,91,0,622483023.3,-17.9771,-18.2889,-18.4694,-18.6077,0.3118,0.4923,0.172739445,70973000,1.2927,39.5316,0.0175443
720334,91,0,142973132.6,-17.5136,-17.7764,-17.9196,-18.0198,0.2628,0.406,0.099342474,147566000,0.4124,38.1683,0.00952811
720355,91,0,303395335.1,-17.5435,-17.7664,-17.9104,-18.0227,0.2229,0.3669,0.129038076,172173000,0.7443,39.4806,0.0144733
720405,91,0,699143785.1,-17.9805,-18.3163,-18.5051,-18.6484,0.3358,0.5246,0.169691517,119906000,1.2628,41.7419,0.016385
720433,91,0,466829052.3,-17.9779,-18.3951,-18.6075,-18.7582,0.4172,0.6296,0.110428276,391546000,0.4618,43.0913,0.0173251
720532,91,0,704369648.7,-17.7258,-18.1299,-18.3458,-18.5031,0.4041,0.62,0.142535989,574507000,0.6492,41.1273,0.0205104
720573,91,1,324874520.2,-18.0331,-18.2662,-18.4015,-18.5023,0.2331,0.3684,0.18904073,118209000,0.8673,40.4304,0.01161
720613,91,0,603513433.7,-17.7846,-18.2269,-18.457,-18.6209,0.4423,0.6724,0.097113182,246935000,0.8562,41.6749,0.0170804
720772,91,0,518925302.6,-17.5455,-17.9251,-18.1271,-18.2718,0.3796,0.5816,0.116858509,472275000,0.5863,42.0294,0.0187933
720878,91,0,277502214.3,-17.338,-17.7818,-18.0083,-18.1596,0.4438,0.6703,0.049260153,174372000,0.4909,37.9333,0.0120709
