SubHaloID,Snapshot,Phase,StellarMass,AbsMag_g,AbsMag_r,AbsMag_i,AbsMag_z,color_gr,color_gi,SFR,BulgeMass,EffectiveRadius,VelocityDispersion,Metallicity,ID,phase_5
199236,91,0,0.09079570447672575,-0.3916523169933298,-0.618494485330664,-0.7082289994160632,-0.7696151503313126,2.4615480587751124,2.4682972482848164,-0.3690655388567069,0.04126706668589524,0.04491869248812185,1.6682076349314687,1.2315314250671598,91_199236,0.0
199237,91,0,0.0027017750944421724,-0.323235301117835,-0.5306646817432606,-0.6110168140176033,-0.6625868552714487,2.246638989811705,2.238248980444281,-0.3690655388567069,0.03162354860683621,0.0578093849054859,0.7631187812204011,1.0470275076955236,91_199237,0.0
199238,91,0,-0.018002607689958934,-0.6542979483200927,-0.7593743707841403,-0.8065297871146173,-0.8384036877089815,1.1978593099385075,1.2656032519623057,-0.20856224232385492,-0.03737928456097264,0.3573665828593311,0.5958178876769507,0.8443645830594279,91_199238,0.0
199239,91,0,0.03269093604222679,-0.2877742440692658,-0.5118440095459589,-0.6001852211316607,-0.6603279666319939,2.4193860615942806,2.419148695550483,-0.3690655388567069,0.04954920854216979,0.04980677384101496,1.084956390063136,1.5382250004753508,91_199239,0.0
199240,91,0,-0.1356115146948853,-0.07283681665243141,-0.16190057532772967,-0.1955517461864454,-0.21382097889984322,0.9565989927370796,0.9434530743759186,-0.32718865639585687,-0.039940925894660625,-0.18283129267101092,-0.02458293714228145,0.08760531050111718,91_199240,0.0
199241,91,0,-0.12982716516078438,-0.03553868757465886,-0.1732370036103152,-0.22940727771939218,-0.2635165289678387,1.469569958437203,1.4770659326343951,-0.34244786805989746,-0.03941068700615126,-0.11608519065761262,0.1686864569668845,0.11259678126347149,91_199241,0.0
199242,91,0,-0.1403459073673426,0.35542364154951483,0.18165923908088802,0.11410117807550291,0.07510163469894368,1.805694769295503,1.7711312229440201,-0.36529264858254035,-0.03939982235539725,-0.276872787017821,-0.14748962120303535,0.13043608769580992,91_199242,0.0
199246,91,0,-0.15640375161101502,0.8397982999162289,0.7685670431282888,0.7276374344088993,0.6975330209943171,0.6556091795294731,0.7092746760535068,-0.35308774675738974,-0.03986316676127036,-0.48874732211932753,-0.5048759633926326,-0.0013628639233465127,91_199246,0.0
199250,91,0,-0.15442231212969054,1.0657581595082855,0.8720257090081862,0.7919194002294927,0.7460991267425862,1.9315951775438207,1.8979262287376362,-0.3690655388567069,-0.03984591511520528,-0.48796868969143314,-0.5458448580795507,-0.21462158756687288,91_199250,0.0
199254,91,0,-0.10777206105249444,-1.107999070684042,-0.9104350292098442,-0.8514346319935251,-0.834638873309892,-1.9672183950947875,-1.7597173260124168,0.7901452226954856,-0.031682784271560245,-0.4601109517156532,-0.2653523961189175,4.58685559834098,91_199254,0.0
199257,91,0,-0.1553389138996732,1.0523976356595308,0.8488575715957208,0.7638878910020528,0.7111939189567325,2.0375857537900792,2.0115048169892473,-0.3690655388567069,-0.04208900083355064,-0.4775436666290683,-0.44872209803593177,-0.08734411914485304,91_199257,0.0
199261,91,0,-0.1382222414970654,0.9391115271919692,0.6943299472389355,0.5893849422968666,0.5098839147310698,2.4902416401898457,2.495143096417015,-0.3690655388567069,-0.03644563426227363,-0.4125278588998799,-0.5059337289979612,1.9507760885534713,91_199261,0.0
199263,91,0,-0.15237161956470596,0.8497073551040537,0.639849054036225,0.5525357544386604,0.4854664041998242,2.1295223309760605,2.1114539746506646,-0.3690655388567069,-0.039494782444413616,-0.38661670199383613,-0.8530938204863794,1.8818942606956812,91_199263,0.0
199264,91,0,-0.15265549997502462,1.1851678414065268,0.9702564103888338,0.8783544228570147,0.8196205736505429,2.142405163447981,2.127974496578172,-0.3690655388567069,-0.03830396265197277,-0.48338340983827677,-0.5957692649216489,-0.0476007385574977,91_199264,0.0
199270,91,0,-0.159212794063268,1.412964773027788,1.202433065360797,1.111750755997328,1.0541147276510465,2.0680360850873467,2.0470239391333873,-0.3690655388567069,-0.041937520905075236,-0.5465391512119394,-0.954802597852429,-0.16078396743773654,91_199270,0.0
199273,91,0,-0.15720559930445038,1.2776894690591503,1.076521667736751,0.9921677933319213,0.9385349255989633,1.984883257314039,1.9507918989056594,-0.3690655388567069,-0.04185518273536407,-0.4919916239022213,-0.8279133198011431,-0.030272953456552308,91_199273,0.0
208569,91,0,0.041057109250846,-1.2830776019520926,-1.2640105229749201,-1.2626541508543139,-1.2654949897543946,-0.04650519019021621,0.06167021649523158,0.6034723929783657,-0.037671227695852495,1.0228810219235775,1.002337087279156,0.433713431355054,91_208569,0.0
208570,91,0,0.2542847797069436,-1.9179808290147713,-1.8120662961121026,-1.7719567369536382,-1.7498114706659857,-0.8932586335719265,-0.7841805061931275,5.288857060028269,0.06691490809494068,0.8831165011165201,1.7705766284135962,1.1726882033379613,91_208570,0.0
208571,91,0,-0.1432954591639434,-0.38296797649163994,-0.399525319619963,-0.40058998940928936,-0.3957152974387664,0.22286312513176626,0.1983775354453522,-0.23886703759938926,-0.03766604037426388,-0.19040133016442942,-0.039487493440182216,-0.5522896064528217,91_208571,0.0
208572,91,0,-0.15363734845328844,-0.26166555371482464,-0.2186377479459085,-0.20415170435719313,-0.19300693357915516,-0.42596316481770446,-0.39223112346302347,-0.20057773754017613,-0.03910994063170244,-0.308061341490705,0.07605032687338388,-0.5468455579972795,91_208572,0.0
208573,91,0,-0.09553744492907115,-0.5308801092672255,-0.5793672983941699,-0.5990966188315646,-0.6119232100722569,0.5806545178746606,0.6072604531511507,-0.20789592768147752,-0.0375269289128988,0.08073578417126752,0.01830981310869025,0.4501003825786153,91_208573,0.0
208575,91,0,-0.15694632949266826,0.6122797125418171,0.6055646131621948,0.6007064062178525,0.5988948837381425,-0.0031720264210276104,-0.015563223515863474,-0.343089030001491,-0.038742654607690205,-0.5563153139177256,-0.5081131520908192,-0.4095660206846244,91_208575,0.0
208578,91,0,-0.14904689918724956,0.12679167718770545,0.09283887379889022,0.08215070056772328,0.07639242820720224,0.3458356169091932,0.3173252933234029,-0.3313903549724721,-0.0390795601619424,-0.3193082543380696,-0.5728356287604832,0.1229916254621409,91_208578,0.0
208579,91,0,-0.15393725437093825,0.5664085806610941,0.3909429126666614,0.32534445440888793,0.29071793364114995,1.7980821864711862,1.7335470355589417,-0.3690655388567069,-0.041201360556629485,-0.4495561565819726,-0.5738259529345996,-0.3855884582755672,91_208579,0.0
208580,91,0,-0.12740015933792606,0.19710143394177532,0.0299932373973795,-0.03590821887755261,-0.07629768720734549,1.7541634394078192,1.7347860747035047,-0.359332266402758,-0.03920400518963022,-0.1482254069868122,-0.06257730975783936,0.07207698436953731,91_208580,0.0
208584,91,0,-0.1531617342973821,0.5954120511827645,0.45841117030961537,0.4058465945008939,0.3781691938257402,1.385245964075539,1.3378805353951486,-0.36252961589297084,-0.04174442412619996,-0.37779220114436546,-0.6033901466486299,-0.26119743165212334,91_208584,0.0
208585,91,0,-0.1307366126916498,0.5691920231295841,0.3507151016250627,0.2606814777832603,0.1989640284290261,2.255422739224378,2.244857189215284,-0.3690655388567069,-0.03223707746304536,-0.2937864136459731,-0.2869726991459506,0.9281170667655785,91_208585,0.0
208596,91,0,-0.15938392358569808,0.9809188330686958,0.7986140811976637,0.7262222514187755,0.6868301914883309,1.8203343516499582,1.7670010924621429,-0.3690655388567069,-0.04219547272125861,-0.5325670248669442,-0.8322260218497141,-0.43249313750242757,91_208596,0.0
208597,91,0,-0.14564376829448009,0.9884341277336203,0.7544790545829406,0.6545922200725423,0.5823834834449861,2.3690258982949532,2.36628302538246,-0.3690655388567069,-0.03946531440255516,-0.3971282397704115,-0.39798129492126444,1.3667466084352635,91_208597,0.0
208607,91,0,-0.1434099270789902,-0.45472512332932546,-0.3107049543379672,-0.27099188558301096,-0.26109629113985183,-1.4770851778676148,-1.3173803514034166,0.10769765224255397,-0.03849923911972405,-0.4638310844267045,-0.8006598824933839,3.461554340823343,91_208607,0.0
208608,91,0,-0.15305670999293533,1.300402359602033,1.0617733047283393,0.9579312509939404,0.8831921539323297,2.3807375641785176,2.379086429876278,-0.3690655388567069,-0.04137004144073098,-0.4577317970748645,-0.7096742926900772,0.6130838667937797,91_208608,0.0
208610,91,0,-0.15866220342891846,1.3491682716499864,1.1416235835537303,1.0531839522522304,0.9964592842821159,2.0440271700260393,2.0181130257602504,-0.3690655388567069,-0.037982906308307286,-0.5209740531627376,-0.8837406266488165,-0.15687448297637419,91_208610,0.0
208613,91,0,-0.14631941511986346,-0.2904463488390164,-0.18897592831331947,-0.1522253746426752,-0.13943900298638018,-1.044339123469908,-0.999773317347094,-0.13728950124753436,-0.03560782268686658,-0.4570396793611805,-0.8807625550284452,3.5416439664243398,91_208613,0.0
208616,91,0,-0.1514510114174059,1.385575699137842,1.1333689027654401,1.0215056253194739,0.935039026514094,2.5148361385453306,2.528597153320217,-0.3690655388567069,-0.03735351692115948,-0.4829075789101191,-0.8078370705939686,1.6281157401582202,91_208616,0.0
208618,91,0,-0.14910613632955463,-0.33809888389957315,-0.1939287367862935,-0.14351655624191628,-0.12373434863588802,-1.4928959268104267,-1.419394574305772,-0.040976683816295136,-0.036731680409419196,-0.5069586694606371,-0.9790034230105824,2.9418486681278337,91_208618,0.0
208620,91,0,-0.1498138341696003,-0.4538344217394086,-0.28753681692549987,-0.2277199441542454,-0.20295680020532306,-1.714246412009795,-1.6391175159416156,0.1527290927419492,-0.036712299764917106,-0.4709685483490705,-1.0204053626768632,2.668020338261656,91_208620,0.0
208626,91,0,-0.15050579267156936,1.0938709284400392,0.8720807402134413,0.7782030112483,0.7025348458388231,2.226729157809645,2.210577106215707,-0.3690655388567069,-0.039887939516734534,-0.543511136214572,-1.0029806265810324,3.6717622050974894,91_208626,0.0
208627,91,0,-0.15137345940985647,1.1016645673518122,0.880610577028009,0.78718398022408,0.7121082310250828,2.217945408396972,2.200251780011015,-0.3690655388567069,-0.039815848926166894,-0.5150910525964238,-1.0589960595262977,3.1572996260487587,91_208627,0.0
219848,91,0,0.17956585299188552,-0.7179831119991548,-0.9264491099391261,-1.0048731261918789,-1.0550418648452282,2.3057829025237053,2.2981358724314935,-0.3690655388567069,0.17457582453318307,0.12066232477941181,1.6860263709675394,1.8581176530953853,91_219848,0.0
219849,91,0,-0.080063100826666,-0.49909319627706317,-0.5126144464195328,-0.5253438130001459,-0.5364117898390673,0.20471004301224138,0.2834582233720136,-0.14339619552203822,-0.03844870075206427,0.21163254677174928,0.2135030627819101,0.35445502791757233,91_219849,0.0
219850,91,0,-0.08397017667806418,-0.6963279295942979,-0.7351056092665703,-0.7548756079751224,-0.7669797802519476,0.49750169010135276,0.5618290178505069,-0.09229065424198059,-0.033512753050333216,0.254803389162787,0.30774003947944834,0.21923984454946835,91_219850,0.0
219851,91,0,-0.06951087676111137,-1.2093163765370947,-1.1357327835248976,-1.1031194837754303,-1.0810728672617964,-0.6356019841335083,-0.601628738894175,0.5105888152642979,-0.036363617132009314,0.8716965588407346,0.6919751703895316,-0.0551730811240152,91_219851,0.0
219852,91,0,-0.14459753161957564,-0.10300933301086714,-0.09778922120534692,-0.1006800557331895,-0.10275895412666786,-0.04299169042514694,-0.0002817407329197917,-0.22686905460215345,-0.041277362421468566,-0.1726225563941723,0.02460671305450483,-0.11682967017587628,91_219852,0.0
219853,91,0,-0.12575582785100325,-0.5857695947458565,-0.5981329393862146,-0.6019814149268168,-0.6024036079488432,0.20295329312970692,0.22191927919204987,-0.16724964138479353,-0.03953504754977412,0.16859147645202716,0.07436074154406712,-0.06037963753283917,91_219853,0.0
219854,91,0,-0.147644094979558,-0.20493899620698836,-0.2268373975289434,-0.23544902048491745,-0.23915280149943913,0.25799812278245965,0.26611167534813085,-0.2574966676984636,-0.04199155691302441,-0.22470441434889138,-0.08497496401831868,-0.35748218797740755,91_219854,0.0
219855,91,0,-0.146538907331603,-0.2641149830870965,-0.2166015933514626,-0.19484415469138353,-0.18058304606215628,-0.4733954116461405,-0.4810289288233737,-0.24086528229554097,-0.038834218437295134,-0.22656448070441704,-0.1493140893947765,-0.4049166571546395,91_219855,0.0
219856,91,0,-0.15711545582643963,0.19442932917202477,0.21555846151813235,0.22312469842999225,0.23134143226120482,-0.24853142668170294,-0.250567647934651,-0.30693781659356234,-0.03987805285351652,-0.46396085649802027,-0.30128803030799706,-0.5343498226161022,91_219856,0.0
219859,91,0,-0.09980251915177503,0.31044321125870866,0.08728072206810969,-0.003740020909752611,-0.06667051895824175,2.336818817115151,2.3315899293346956,-0.3690655388567069,-0.03391961141037328,-0.17430959332127696,0.20077083047884528,1.0803494687119959,91_219859,0.0
219860,91,0,-0.1566527193102491,0.5415246049927879,0.4739850013968562,0.4441653954642284,0.4284025745221798,0.652681263058582,0.6473227188253554,-0.34014146288745906,-0.032800163756011635,-0.45349257607855015,-0.5551162800967252,-0.327430309758056,91_219860,0.0
219861,91,0,-0.14950934953418554,0.14482838438352527,0.06488302152921628,0.037518006263838555,0.02459933868828397,0.8330409176654745,0.7898122204501034,-0.3463756801409577,-0.040464575026103025,-0.2936566415746574,-0.310779524363864,-0.19754042882213507,91_219861,0.0
219862,91,0,-0.1378748314056238,0.3597658118003597,0.18353030005956852,0.11312143600541799,0.06977711147737164,1.8314604342393446,1.8107804755700372,-0.3639091392439183,-0.040070963767448876,-0.22890037798810048,-0.2488292454719234,0.33320862404577545,91_219862,0.0
219867,91,0,-0.15455881511029057,0.9380538190539414,0.7433077199161224,0.6636276191633288,0.6162130299739593,1.957946425781841,1.9239460507734596,-0.3690655388567069,-0.04020296167054423,-0.4814368287685406,-0.4056838162755021,-0.04792957369910757,91_219867,0.0
219872,91,0,-0.11816860877607217,-0.8278177518057883,-0.7190364973320312,-0.6847696198490221,-0.6748493935999155,-1.0566363726476506,-0.9456686080345085,0.03130117025229813,-0.029542475107921462,-0.35728821387647774,-0.28065450190606905,4.20983697417571,91_219872,0.0
219881,91,0,-0.12079192704095951,-0.8078883037313974,-0.7118824406488479,-0.6673519830475063,-0.6470435501094887,-0.9231233815750159,-0.929974112203377,0.04290566326825048,-0.03592916627635293,-0.5098569123866888,-0.4896732449777939,4.705665561866544,91_219881,0.0
219883,91,0,-0.12792356386014092,-0.5922271812727552,-0.5297291512539213,-0.5008502612480152,-0.4902659219187854,-0.5928544036584982,-0.5933684779304215,-0.0749127700562761,-0.03750999154755538,-0.48654119690695996,-0.524512068522422,4.630983447483135,91_219883,0.0
219885,91,0,-0.1521858953850944,1.0764465785872899,0.8566169715367127,0.763017009161977,0.6981246346856033,2.207990492395942,2.1965346625773257,-0.3690655388567069,-0.0394724110640119,-0.45193531122276126,-0.7203371379196304,0.616819799374848,91_219885,0.0
219886,91,0,-0.13307032715918946,-0.8648375366367125,-0.7054437896339812,-0.6422597000303211,-0.6138056172718036,-1.59068833693819,-1.5428854757138872,0.28351956485583635,-0.03879932989782876,-0.4526274289364452,-0.6238213507569214,4.353875900510348,91_219886,0.0
219888,91,0,-0.1581825828956947,1.176650507452946,0.9733381578831293,0.8880974134428631,0.8334428208014902,2.0200182549647323,1.990854164579863,-0.3690655388567069,-0.04178179987653879,-0.5293227230840506,-0.7239505788130007,0.08796154857119438,91_219888,0.0
219889,91,0,-0.15101374401139253,0.7325244271806045,0.565722020557382,0.5036575111644065,0.46185563961124093,1.6856501939889674,1.6129472254881405,-0.3690655388567069,-0.03550189656621826,-0.540353349145889,-0.6787719189988357,0.7738385794935877,91_219889,0.0
219893,91,0,-0.1346697299975497,-0.8078883037313974,-0.6608134821719618,-0.5931637362960486,-0.5595385068620524,-1.4665446785724068,-1.4929108968831786,0.007955779576616051,-0.03724634043634972,-0.4634850255698626,-0.6742426944605837,4.816062826352588,91_219893,0.0
219894,91,0,-0.14756768765096515,1.063420067834753,0.8454456368698946,0.7541993305312109,0.6884974664364996,2.189837410276417,2.1667977231078135,-0.3690655388567069,-0.033226588625496704,-0.5511244310650957,-0.5709188722944516,1.3003493127585264,91_219894,0.0
219900,91,0,-0.1525393150502662,1.0591335664332777,0.858763188541667,0.7760258066481098,0.7230799758452892,2.0030363394335637,1.9693774860741045,-0.3690655388567069,-0.042160170209873934,-0.4751212546311744,-0.835221841215141,-0.009136161298625396,91_219900,0.0
219901,91,0,-0.1439350486031626,-0.4803884628888072,-0.33579918393436814,-0.29608416860019426,-0.28723485968211,-1.4800130943385057,-1.3173803514034166,0.010783266095076844,-0.03875369498529933,-0.4783655564140679,-0.8564729911450126,3.3010279858607645,91_219901,0.0
231370,91,0,0.10435128026728879,-1.3581748797519648,-1.4160067118899615,-1.4364495080644382,-1.448249837298824,0.7809240044836127,0.823266277353305,0.20376751261897283,-0.02520786808377111,1.130072752830383,0.9196112980248404,0.6547363180643702,91_231370,0.0
231371,91,0,-0.06836562534192074,-1.2401569190879687,-1.162257824457936,-1.1306066918528221,-1.110438419574704,-0.6777639813143406,-0.6218663782553712,0.8797508230667825,-0.040124019760244496,1.1983761196995701,0.6016036525651568,-0.047472858224649514,91_231371,0.0
231372,91,0,-0.04407925556469384,-0.7104121484848606,-0.793878936479193,-0.8267777898963806,-0.8456644011929423,0.9747520748566045,1.0029269533149436,-0.1924098497571219,-0.03694084605745009,0.28244484035304085,0.46614931274991916,0.8994262006601124,91_231372,0.0
231373,91,0,0.07400125923626807,-1.4193549452093854,-1.401808660934103,-1.3931775666356725,-1.3915624890610878,-0.013712525716235761,0.04101956408584779,0.5840863598262978,-0.033620182987337856,1.0295859122748912,0.9267636392823467,0.9202706949143857,91_231373,0.0
231374,91,0,0.008735950854925902,-0.2930627847593973,-0.5030940479103726,-0.5847270684703147,-0.6363945036663464,2.270647904873012,2.262616750287354,-0.3690655388567069,0.07260136153934789,-0.07516373083604763,0.7708284016726609,1.2362538630730575,91_231374,0.0
231375,91,0,-0.074073567570691,-0.6642626723572891,-0.6986199201823287,-0.7230884208123566,-0.7414866084638195,0.4465559435078475,0.5585249134650054,-0.0926824197362438,-0.038723899145268824,0.42008975066194126,0.5457976430115506,0.6207384181456994,91_231375,0.0
231376,91,0,-0.07854239467868887,-0.5513105769859455,-0.6359944086018365,-0.6733937258130315,-0.6988904226912509,0.9683106586206441,1.0194474752424507,-0.23946520505257096,-0.04016022963048686,0.3351755586643387,0.14333557792911228,0.4213638449257032,91_231376,0.0
231377,91,0,-0.14980524907645643,-0.09209823853438416,-0.12822147771150785,-0.135134318531187,-0.1334152999478358,0.3956101969143422,0.3421060762146635,-0.305636080701243,-0.03979829989619316,-0.2775649047315049,-0.351766166795838,-0.2974241030861503,91_231377,0.0
231378,91,0,-0.0388163073311943,-0.3186704554695094,-0.5102481045935561,-0.584128337205262,-0.6312313296333084,2.0774054177941985,2.068087604590959,-0.3600136455233569,-0.03198960673996107,0.22383112147542933,0.3414927010266587,0.840098860527988,91_231378,0.0
231379,91,0,-0.11816145451563133,-0.09170855658879641,-0.19189258219184954,-0.23936798876525905,-0.27099237470317566,1.0772291513377932,1.1359171548313751,-0.30512158029031716,-0.03938473350139518,-0.13187412600102827,0.1552620626066416,0.6748957391069565,91_231379,0.0
231380,91,0,-0.1303145122755114,-0.14648670436869,-0.13256894292667343,-0.1386722760064944,-0.14772159466437942,-0.13024360125770196,-0.03456182373249674,-0.21563287607145254,-0.04043424524678196,-0.08831396739604314,0.044469989321009255,0.1077738658531927,91_231380,0.0
231381,91,0,-0.07771049916506548,0.1863016771640337,-0.03587911529317351,-0.1255001881753478,-0.18676809828923466,2.341503483468577,2.3344810206720097,-0.3690655388567069,-0.015394030129750335,-0.19688993373021665,0.36651702155540333,1.4041972773408387,91_231381,0.0
231382,91,0,-0.14131144415351263,-0.04572608700933402,-0.01590278778551199,-0.011904538160463468,-0.011919360982894358,-0.3117744224529512,-0.24891559574190006,-0.22773369903503335,-0.034196955698827844,-0.2620355135307208,0.02740020812629537,-0.06457228558836554,91_231382,0.0
231383,91,0,-0.1454365813820088,0.4313559520899342,0.25738217751213394,0.18932359701205007,0.14835416629267836,1.7986677697653644,1.7636969880766418,-0.36593881328589534,-0.0393250708547196,-0.3134252537717559,-0.34701687021889327,0.30725805078705887,91_231383,0.0
231386,91,0,-0.15447153333064062,0.8093474393109428,0.6420503022464344,0.5729470475654357,0.5328492825655228,1.6815511109297197,1.6571396216442218,-0.36402195981805,-0.040131302286644153,-0.5012486983227443,-0.48128921021341176,-0.09760194870118484,91_231386,0.0
231387,91,0,-0.13484744140895683,0.47427663495405825,0.2597485193381087,0.17228697101556648,0.11517001651783734,2.2249724079271105,2.2114031323120824,-0.3690655388567069,-0.03985454938664432,-0.23742207733783435,-0.31445330759042456,0.4807551252242516,91_231387,0.0
231388,91,0,-0.15499407932958378,0.7401510595442685,0.5501481894701432,0.47388423825681514,0.43006984947034843,1.9315951775438207,1.8954481504485106,-0.3690655388567069,-0.041965468233764396,-0.4473500313696049,-0.5091460708530695,-0.07331381976949615,91_231388,0.0
231391,91,0,-0.14795430300975584,0.5873400680241412,0.39193347436125586,0.31358754956786505,0.2675912166181649,2.0077210057869896,1.9780507600860455,-0.3690655388567069,-0.04128018418923827,-0.3355297632525378,-0.39632010598403694,-0.02987104383902923,91_231391,0.0
231393,91,0,-0.15771068894591275,0.9993452222101032,0.8458308553066806,0.7820675494136351,0.7437326719774432,1.5117319556180349,1.479957023971709,-0.36507397482834614,-0.0409453907366101,-0.5570506889885147,-0.6678961008286126,0.07119095634908822,91_231393,0.0
231394,91,0,-0.12303549802854989,0.6697299650914593,0.4270433833141151,0.3246912930288307,0.25000415506812607,2.500782139485054,2.505055409573519,-0.3690655388567069,-0.03869906083017023,-0.26095407960308953,-0.08409822541255997,1.2516725774907678,91_231394,0.0
231403,91,0,-0.1253417402050078,0.8075103672817394,0.5593384007477725,0.45554128950021894,0.37510355924362493,2.5423585533717077,2.5343793359948448,-0.3690655388567069,-0.029431969950952236,-0.4748617104885429,-0.38479826989378096,3.450099916723931,91_231403,0.0
231406,91,0,-0.1298978491004097,0.7762244739359061,0.535674982488007,0.43469455545340496,0.35584922274541747,2.465061558540182,2.4604500003692507,-0.3690655388567069,-0.038003398763104275,-0.5486587617100965,-0.6459456897435406,4.206968800996112,91_231406,0.0
231414,91,0,-0.15070324981194014,1.1551066627468294,0.9198478263750114,0.8184812963518043,0.7446469840457935,2.3625844820589927,2.35926180356327,-0.3690655388567069,-0.03819017951328305,-0.47698132098670004,-0.7690014548627635,0.9773327262931975,91_231414,0.0
231423,91,0,-0.1460403995946258,1.3078063165682174,1.051372406935095,0.9406224744224337,0.8530736387396058,2.5692953849039055,2.5653553146089196,-0.3690655388567069,-0.038205754995499296,-0.5918296041011345,-0.9722983249284834,3.453169044712291,91_231423,0.0
231427,91,0,-0.15619799554675493,1.537941339863011,1.2891622448430957,1.1792440986032013,1.096173082795173,2.4597913088925782,2.462102052562001,-0.3690655388567069,-0.04091642959914141,-0.5218392003048427,-0.8833821221986883,1.0441958717538824,91_231427,0.0
231431,91,0,-0.14995033714826184,0.4466092168172621,0.42797891380345443,0.4051934331208366,0.3741892471752746,0.1438093804177064,0.2388528141677445,-0.3010639095125212,-0.03950194027233339,-0.5290199215843139,-1.0047412028905724,3.310180563968907,91_231431,0.0
231444,91,0,-0.15229435372641104,1.501255568128306,1.2424407515813751,1.127807639923725,1.0359360524097234,2.5710521347864397,2.580223784343676,-0.3690655388567069,-0.03635136018386475,-0.5629336895548286,-1.0676321122704728,2.8528622250843916,91_231444,0.0
239847,91,0,0.480939821883324,-1.3037307450682913,-1.4908491510371213,-1.555760320154822,-1.594432202109231,2.150017746272298,2.1325176401082357,-0.3685624917326157,0.06030977492814557,1.6472144570236276,1.9329684956745992,1.2962662764168695,91_239847,0.0
239848,91,0,0.042683698216849024,-0.3508470504052595,-0.566214840338161,-0.6504786473960366,-0.7062587023008998,2.3344764839384378,2.3328289684792582,-0.3690655388567069,0.04092879248979067,0.022208580007866453,1.3472751610865819,1.2834873774415283,91_239848,0.0
239850,91,0,-0.07551614937454813,-0.24930706915472806,-0.4301226697418913,-0.49943507825789146,-0.5413598316207293,1.9544329260167714,1.940053559652779,-0.35631980598865737,-0.030224261512158197,0.0956595723725783,0.23516950994608846,0.7423982862318831,91_239850,0.0
239851,91,0,-0.06481111064017672,0.06160345457566,-0.15221508320280414,-0.23838824669517414,-0.29428044091469474,2.2677199884021206,2.2659208546728546,-0.3690655388567069,-0.027991905270062914,-0.13027360378813416,0.5526021284659625,0.5975920779001566,91_239851,0.0
239852,91,0,-0.0472534506428778,-0.05390940786669476,-0.27311864114862083,-0.36036613442078963,-0.41943362815303575,2.3391611502918637,2.3344810206720097,-0.3690655388567069,-0.02035003434850317,0.06806137853942978,0.5787445569332258,1.0743208244491473,91_239852,0.0
239853,91,0,-0.1020855815856616,-0.2548182852423382,-0.3605081950939812,-0.40184188205439925,-0.42771621983103686,1.1556973127576755,1.1586328724816977,-0.29639952465389496,-0.036781661182250236,0.02951907335865349,0.1359347682408239,0.5993915368695217,91_239853,0.0
239854,91,0,-0.1339686140639277,0.19882716827223937,0.09146309366750985,0.0474242871947008,0.020726958163504478,1.118219981930269,1.1152665024219914,-0.3443094313885631,-0.03461280316337977,-0.27730536058887345,-0.1659224292180384,0.17343128246130787,91_239854,0.0
239856,91,0,-0.1189198044164693,-0.3423853853010484,-0.3943523863259684,-0.41730003471574334,-0.4371820388916066,0.5947085169349378,0.626259053367784,-0.2947697773351011,-0.029660955560623023,-0.044148205791584585,-0.14007816286771363,0.7858684650908176,91_239856,0.0
239857,91,0,-0.14879678680905886,0.5277743991984453,0.3659037142755156,0.3040622794420351,0.26893579318926747,1.6581277791625908,1.608404081958076,-0.3646558649189364,-0.03998183307891483,-0.36818906786700034,-0.2891343744937527,-0.11466483882694443,91_239857,0.0
239858,91,0,-0.07821387178130812,0.238185044776696,0.0024226035644915257,-0.0945838828526577,-0.16509352396304022,2.4797011408946372,2.4848177702123233,-0.3690655388567069,-0.03058928336322948,-0.14203960492076168,0.28659892556892286,1.676591520617217,91_239858,0.0
239859,91,0,-0.15583141207261275,0.7319677386869078,0.6353364952052921,0.588895071261825,0.5609778244330137,0.9390314939117329,0.9620386615443642,-0.3544757881093951,-0.03793537557336013,-0.42965777231355834,-0.46087930339918726,-0.3209723529492166,91_239859,0.0
239860,91,0,-0.12061392944672825,-0.048676536025932984,-0.17466781494695072,-0.2245629974839703,-0.25673986304947605,1.346597466659776,1.3428366919734007,-0.325812639272131,-0.03817578342861367,-0.13057640528787087,-0.14862902643562073,0.548860536775463,91_239860,0.0
239861,91,0,-0.06350474565735766,-1.5236783689284088,-1.383758425610377,-1.3117501145885861,-1.2701741162218363,-1.3031669394966825,-1.3508344083066182,0.8704267385681853,-0.0278082436715625,-0.28288555965545054,-0.0773576318403491,4.130752122618523,91_239861,0.0
239862,91,0,-0.14154724804183785,0.5337309660810149,0.3323897102750592,0.25093848719741185,0.20122291706848097,2.0774054177941985,2.0556972131453284,-0.3690655388567069,-0.03975034674092119,-0.3416290506043778,-0.49210823559945627,0.21393281073626383,91_239862,0.0
239863,91,0,-0.15051695329188103,0.7382583186656955,0.5398573540874072,0.459133677090531,0.41043903153223277,2.0211894215530886,1.9933322428689897,-0.3690655388567069,-0.04189818512442931,-0.3876548785643621,-0.510537494065448,-0.06260840904819509,91_239863,0.0
239865,91,0,-0.1589729837976254,0.9401692353299951,0.8246438412834041,0.7795093340084126,0.7548119829233395,1.1147064821652,1.0603357670130307,-0.36155442669990884,-0.042675347279282023,-0.5124956111701089,-0.788154821327034,-0.3738508705819907,91_239865,0.0
239866,91,0,-0.1382231000067675,0.5883421073127973,0.38411904321500884,0.30095976288676457,0.2482293139942694,2.1014143328555055,2.081304022132964,-0.3690655388567069,-0.03768665448611441,-0.2978526052138665,-0.472017788196237,0.4176827182015699,91_239866,0.0
