SubHaloID,Snapshot,Phase,StellarMass,AbsMag_g,AbsMag_r,AbsMag_i,AbsMag_z,color_gr,color_gi,EffectiveRadius,VelocityDispersion,Metallicity,SFR,BulgeMass
264626,91,0,0.6452464030578754,0.09973716355644388,-0.11101643020343432,-0.19274199365058167,-0.24517983005746916,2.994452205363725,2.9358382469508078,-0.01809446346410104,0.02193890445231551,0.9825206532240023,-1.4759449772830526,0.25930521256180467
264630,91,0,-0.10510193475669287,0.8343970552625827,0.6510559212503185,0.5745103946569216,0.5252808983269838,2.36499239660152,2.3344167400990745,-0.43271724652782906,-0.5353767747349966,0.311296986962329,-1.3365130960055567,-0.2970212258124152
272232,91,0,0.21558859681650566,-0.04820975406131734,-0.11128902726719594,-0.13431794138506514,-0.14672500122386503,0.9213059695399444,0.8928623744481007,-0.20172575392241981,-0.18411938315163767,0.21410362876222472,-0.20618371081426348,0.37859947685807627
272233,91,0,0.573031105481829,0.04965939046155126,-0.10474669773690164,-0.1686091514544306,-0.2076429324730893,2.2013641627317426,2.2000391827098587,-0.014221451377405603,0.11575827039315613,0.6362517030598597,-0.6954059530392869,0.08781038685723681
272234,91,0,0.32048209359042185,0.35670640456007846,0.20884896441519288,0.14705272430949176,0.10760338537538024,2.008768251095545,1.999565347092615,-0.22997348338081774,-0.1744256320889567,0.33143899451232167,-0.7139730052006795,-0.03441724083922891
272235,91,0,0.35314107330605166,-0.41029770584877473,-0.4059664531941916,-0.39945671767374474,-0.39198727272857664,0.06949966116521872,0.04071201051649048,-0.07391635506147161,-0.03678079616318779,-0.23230051730238518,0.5057563876024386,-0.09027687237849784
272236,91,0,-0.24252751134771316,0.5329266305955569,0.3798218428068781,0.3232385967348506,0.2966663469373788,2.0275580961332236,1.9351078195644544,-0.442610266531888,-0.4942765560620894,-0.40130402105425406,-1.1552917948422516,-0.3682431944896088
272237,91,0,-0.2922535772042591,0.7052990099232995,0.6512194794885774,0.6227223310710607,0.6040659686806387,0.5502065300458084,0.5798609907732207,-0.5158607125193879,-0.5494244987326107,-0.15934068805162846,-0.7795085024725816,0.31199695673599986
272238,91,0,-0.350330981025598,0.09851031388151223,0.12587041820596295,0.14114044671132578,0.15319905193267577,-0.4245166812837259,-0.4694857073758965,-0.5116509167729798,-0.6715714769351029,-0.3305533879309727,-0.0030782066251684287,-0.07616769152442555
272239,91,0,-0.38614094364764173,1.0291315582106497,0.8526687096088812,0.7797201752914621,0.7380960210723193,2.2037128933614523,2.1563391640466993,-0.531142271078849,-0.40849007373951335,-0.1895367922633971,-1.735749846855207,0.14593268782005145
272240,91,0,0.0657370628753644,0.5855138689346256,0.395686991917841,0.31829378274365694,0.2714826938970101,2.5380155529901356,2.5004768110190807,-0.32911417320872716,-0.4432575655759675,0.21879253482870303,-1.46411038965211,-0.16761276425901175
272241,91,0,-0.19316177653645533,0.5742491582829912,0.4104072333610032,0.3429103567432952,0.3025513690162851,2.168481933915807,2.139951657048015,-0.4279180793769239,-0.6798222377880113,0.10837781409018718,-1.1569916665767181,-0.5134487358911987
277689,91,0,2.4084041292143024,-2.2286004558844796,-2.348056974261981,-2.3792097454088497,-2.395492672186333,2.430756854233392,2.35025799686447,3.3324819711020597,3.7841036937232984,1.7541500291976706,0.7054351313090066,1.7594894633298026
277693,91,0,0.1550537737748308,0.06772754021961885,0.014868893841974856,-0.008010192696964947,-0.021548991059008305,0.7373220702126831,0.7448285612266479,-0.25178022534721145,-0.3396515828658763,0.0351587424367165,-0.1202952900113496,0.18173411583250026
277694,91,0,0.3274992094011194,0.047149925217375044,-0.004049342383125919,-0.034185458063390774,-0.05765439678635635,0.7200980455948116,0.8092860887548083,-0.3277249406124125,-0.11743466231882495,1.0303790550467604,0.04368042050319055,0.7899396662114838
277695,91,0,0.3012264739825259,0.34901071114460513,0.1578187940789,0.08180267881700001,0.03491540996834146,2.6335305985983317,2.58733059811211,-0.22681613657101177,-0.3417803506010854,0.45319275251736935,-1.3109119731043533,0.01780468010835613
277697,91,0,0.9316608569470416,-1.758438200914504,-1.5532729751567584,-1.4650641327759926,-1.4162992237599321,-2.381792206041827,-2.334930254059517,-0.33235571593346136,0.18701841315349085,5.285313339382023,2.1290416273281965,0.26029379368621297
277698,91,0,-0.6797097090089451,1.0614200110190493,0.9262153974119359,0.8673831276788203,0.8324684472025377,1.6008720317359575,1.5816839186261522,-0.5136295207737916,-0.4142691780944941,-0.46083960240795346,-1.3222343570259312,-0.2797154027439131
277699,91,0,-0.5103264039638286,1.0511590864650848,0.8537590978639296,0.7799889151822872,0.7388912943262257,2.4973042220751673,2.369376755029602,-0.5153134390723549,-0.7326449660363493,-0.1110652441027656,-2.935124124069351,-0.29106908751264127
283515,91,0,1.6083095754196524,-0.8052875352820974,-1.0212180261055948,-1.1044151992878422,-1.1602742542190203,3.3592883631786346,3.336239667952006,0.4256180082073067,1.9331115738953073,2.2296231385926837,-1.3277781240301143,2.262911482940784
283517,91,0,0.9109855233881244,-0.1795942010675171,-0.35330070047532325,-0.42563198304017247,-0.4741124907486378,2.552107936768394,2.5665730892471093,0.26076240677796764,0.47338410639241785,0.8862515505466173,-0.5463128995211514,0.2621806597322715
283518,91,0,-0.08148442984454615,0.09945833408486743,0.13164947595772278,0.14017298310435153,0.1448751918751234,-0.4941956899651145,-0.4503669492107642,-0.348942311174309,-0.19167007944732942,-0.19371848493326124,0.16597495524981204,-0.2150428608375261
283519,91,0,0.6820451122590995,0.10308311721534551,-0.07628756428012295,-0.1497973590966283,-0.19746343482308937,2.5427130142495553,2.5321593245498715,-0.15672303739331783,0.011437936094068462,0.8620180215972697,-0.8404625152741253,0.7704169495557958
283520,91,0,0.16647666288949908,-0.3701462619419572,-0.3185718345520119,-0.2983567707450999,-0.2862159299590363,-0.6218100541793425,-0.5934845103326115,0.023624612382802734,-0.30231242530903507,-0.060501704164731475,0.5790062247166557,-0.20739375656915926
283521,91,0,-0.2670231959126663,0.5221638129927584,0.45909306894894036,0.43471190344936983,0.42258461213921306,0.7381049804225863,0.6967585406971722,-0.41512030030784347,-0.6044545733909475,-0.3514167656450388,-0.47333706965230415,-0.11809216969465909
283522,91,0,0.5569667168419231,-0.19966992302092487,-0.29889032654837855,-0.3393127301069436,-0.3686062390637323,1.4889158717197941,1.4926451305999648,-0.028071679383088032,-0.28004965803796267,0.9781811608307469,-0.19448528882431362,0.14782446100644372
283524,91,0,-0.4470092167696578,0.45970601135992933,0.44851630287496635,0.44126915678551804,0.43822498613270544,0.013130126052185536,0.01831575095162128,-0.4737206570978434,-0.46795270000757266,-0.44519488697460724,-0.26871274884610746,-0.013399904028335633
283525,91,0,-0.38644527096122105,0.821124772415606,0.6822955447574734,0.632880698944275,0.6066638613100656,1.7300522163699918,1.6111814312237847,-0.4474094336827931,-0.7696983829575919,-0.4019915769918867,-1.8237824094650457,-0.5371731760465231
288933,91,0,1.6705515718524677,-1.587348437156008,-1.6248569641007258,-1.6375951426861202,-1.6458681030542264,1.0481374235442693,1.0944287105319241,1.4395052157722195,1.4750729067887678,1.1623897950722297,1.54914400833178,0.9156125887060722
288934,91,0,1.8442459520138876,-1.4747013306396566,-1.60135909720442,-1.642808696568141,-1.6697793188883423,2.292181747080518,2.250840454405782,1.6740750347620759,1.9157885478621448,1.4812128647751348,0.6058345681100314,1.3987131648519135
288935,91,0,1.221624055920057,-1.1102154453966546,-1.1658035087250933,-1.187778313421987,-1.2023707184591286,1.15461321209111,1.196577504157059,1.1610272271473276,0.6498718099698654,0.842586112802537,0.8608394194136807,0.5218013235310265
288936,91,0,1.20883936679257,-0.7017860354334106,-0.8028132586192777,-0.8455111884663187,-0.8740819192465955,1.6760314118866682,1.718792727181815,0.36642828001280964,0.595745390071609,1.370674158539669,0.478021444785884,0.7493277789370554
288937,91,0,0.6633667555298465,-0.45686222760182105,-0.532724087843638,-0.5552183583963468,-0.5657279695986465,1.236035873921047,1.1676262417927161,0.13438433847079828,-0.0005988881805205419,0.29725281158052075,0.12514623601418473,1.0701670016320959
288939,91,0,-0.49541267283153073,0.4849121955903213,0.4291619113478451,0.414180175790283,0.4098602400767131,0.6449386654441005,0.5405309739763773,-0.4900125666364425,-0.6491479805565066,-0.4410131943047431,-0.7750033207040815,-0.5055593695726691
288942,91,0,-0.3627605576571073,1.0152458505262092,0.8311880609844154,0.7575760082874207,0.7141848052382015,2.3172348737974215,2.245377952072887,-0.4959483786388778,-0.651033868751457,-0.06643046520071139,-1.8841507960394333,-0.34075738611651857
288945,91,0,-0.28806851700749586,0.8516287166059249,0.7335437927447775,0.6786202283628173,0.6408075930111102,1.4223685038780183,1.4451213603037787,-0.46993184092607615,-0.6140626022629488,0.40102867252779667,-1.1749564256128568,0.31197126086590404
294520,91,0,0.8474308421891095,-0.6766913829916503,-0.691702695429783,-0.7050139735426177,-0.7153453777668926,0.4327699985603223,0.5367072223433507,0.3239093429740884,0.2884813410965928,0.36196196957968574,0.7780879370434786,0.34379689110159695
294521,91,0,0.5378744465251086,0.123828029900534,-0.05377104681336109,-0.12319210990487847,-0.16602363218532556,2.5106136956435225,2.4649705458552638,-0.10203779064747741,-0.13744365032661385,0.47596099832094213,-1.0048375889127992,0.3799124076404646
294522,91,0,0.3121325495019589,-0.07090647304753311,-0.17758463317417617,-0.2223571296195786,-0.251595034305647,1.554680329351666,1.5652964116274672,-0.1223290061451641,-0.15467381065320665,0.43045832094023695,-0.15247891164801614,-0.39775819352814856
294524,91,0,-0.27647156535488343,0.5257328302289196,0.4828090134962572,0.4627146000734122,0.4497829574228102,0.44764529254848395,0.4471221840838739,-0.5491180989160114,-0.6939342534286349,0.05464700827551744,-0.7122932033629393,0.023874118155746134
294525,91,0,0.7823630013032405,-0.8768909435825891,-0.8307271979485331,-0.8102525147899808,-0.8035676907335679,-0.38145661973904765,-0.3547731583851027,-0.2837325750624485,0.045855395651914425,4.50128541371334,1.178258389001669,0.36305645956612775
294530,91,0,-0.3241582330118433,0.6422277834530067,0.5220084712652688,0.4661007226978163,0.4296360349905164,1.520232280115923,1.553825156728388,-0.43448536074132044,-0.4134083844297533,0.01223269690975239,-0.699717525420997,-0.40030927004764266
294531,91,0,0.5503691876167696,-0.7676455566194561,-0.6598088389696002,-0.6255744618145272,-0.6134973830499552,-1.3021590265852585,-1.161584752953685,-0.3634240085419527,-0.3364762900527873,4.852694126296507,1.2958537858419557,0.11757406702549708
294551,91,0,0.13337311060909413,-0.5716284381021425,-0.42444853411727185,-0.36683169492749884,-0.3408246933939366,-1.9300530149276574,-1.8711638059967373,-0.5002423703002141,-0.8867198885090352,3.8945567486833723,1.133325713900545,0.5418347567677883
294555,91,0,0.012573371157809366,0.0475960523718942,0.07309562666159185,0.07911527990874309,0.07345965367433367,-0.38145661973904765,-0.3378394011531285,-0.521628132691967,-1.003480655730495,4.509693884688324,0.034140480760670534,0.4108402697820525
300538,91,0,-0.28574379571141084,0.5455297227107528,0.4880973965332442,0.46110216072845767,0.443738880693123,0.6496361267035199,0.6574285239003288,-0.5367412994215718,-0.519693185598581,0.16032773731230024,-0.4206531566344844,0.024848090932534733
305022,91,0,1.727490141441985,-1.1488054442626512,-1.3084262924855026,-1.3697689674891838,-1.4095659102101925,2.6609324559449448,2.6681756326389547,0.9205636941125003,2.253462543980737,2.164519481285041,0.31263910102528336,1.8462320874274523
305023,91,0,1.5662940890376822,-0.9592571694858812,-1.1641134069297674,-1.2386239007662199,-1.2868287380239818,3.249680933792182,3.1920296063635796,0.9478431705492244,1.4529672968672747,1.7255995506726953,-2.3652388057545477,1.5626753252118641
305024,91,0,0.20421237892786012,-0.289899140022637,-0.28346133273943425,-0.28878963063170277,-0.29263113420721415,0.000603562693733765,0.09533703384543989,-0.0029391987770320763,-0.12415313901333593,-0.0840364057676326,0.4519689447597962,-0.4027879995971903
305025,91,0,1.0523053923929624,-0.2829284032332573,-0.4855647958127678,-0.5611843839726797,-0.6096270532142772,3.000715487042951,2.9320144953177802,0.015289216804914794,0.5302393493606401,1.382261166800101,-1.879703738078858,0.8716973959203623
305026,91,0,0.5156146842036882,0.24991471694680487,0.08427210627584333,0.01692886917166533,-0.027009867402498902,2.2984450287597444,2.2759679651370983,-0.2210908143558968,0.018038544776395184,0.540839227452312,-0.9589093351135495,0.6835515097733441
305027,91,0,-0.06189206812145052,-0.06917773032376741,-0.08533778679702995,-0.08863215994468791,-0.0862312157100565,0.25426647070238356,0.22315958843518127,-0.3644343595210906,-0.23122015517211453,-0.33198485685030615,0.08694356861827679,-0.04819639070887805
305030,91,0,0.18890485932598972,0.01753823533609644,-0.0645658905383463,-0.09153455076560493,-0.10934715829026795,1.173403057128788,1.1020762137979767,-0.2350252382765074,-0.46674901758011367,0.5597301086239895,-0.5521164516018733,0.13634805496585076
305031,91,0,0.1430431172766293,0.3037845708551203,0.165669589515252,0.12329611796049583,0.10124119934412934,1.8858513481407368,1.7226164788148417,-0.535267870910329,-0.6982167912046683,0.8104513262748209,-2.8183679722777404,0.7301801782215764
305040,91,0,-0.326488968686013,1.0932623366729277,0.8917046091396358,0.8111089945399086,0.7565463605629464,2.5434959244594584,2.4655167960885533,-0.4745626162471251,-0.49658391169454796,0.3415494482181655,-2.7808733060039614,-0.3896184418707885
309875,91,0,1.4190962080790173,-1.006658179653653,-1.113464872482741,-1.1587006572346423,-1.1875256177195443,1.8568836703743166,1.915442811166033,0.9051558416806469,0.8669061097387482,1.1373447246882995,0.7157711993549487,0.7635142995394986
309876,91,0,0.13429061420536997,-0.36886364637271263,-0.3496478998209098,-0.3400652018012559,-0.33069821396086363,-0.15754429970672076,-0.15703057393430597,-0.2833536934452717,0.030471834182877147,-0.2454993370231694,0.44753262801763843,0.019822820016843275
309877,91,-1,-0.2833255819299868,0.10358501026417956,0.12794215589055705,0.14216165829646313,0.15394130696965516,-0.38302244015885395,-0.43015569057905273,-0.40059650498273575,-0.06403688104134476,-0.4646831528134082,0.058598814361173965,0.3412506251990914
309878,91,0,-0.14492574675731612,0.3733804069602717,0.2985333983929741,0.2664269838142867,0.2466171501582069,0.9549711085657839,0.9496723987102078,-0.3742852815676855,-0.43763204681262097,-0.029415158656684707,-0.5815920913844596,-0.5094765146987656
309879,91,0,0.012152893070090622,0.33529230114310926,0.17940848152887043,0.11378272582526369,0.07356569010818947,2.1309022438404512,2.1279341519156456,-0.3024240681765002,-0.18878767078572922,0.10728448743526298,-0.9098747712132363,-0.03967946935217571
313951,91,0,2.1339119143772045,-2.059964391475845,-2.0664642073955757,-2.076662376317224,-2.088040032226146,0.7545460948305542,0.9272761391453387,3.2753550428233025,3.282664595827283,1.2138099620801013,2.0941005298297592,1.5017137816642878
313956,91,0,-0.21188143482192925,0.3492895406161796,0.35136270935009944,0.3446840400227448,0.3384447018759234,-0.14188609550865594,-0.08164804174035596,-0.3924295012347041,-0.5075277780379724,-0.04296339205069176,-0.29016866057143353,-0.4914068065279563
313957,91,0,-0.16133538374779907,0.5143008218943383,0.42142015473699773,0.37951272987376045,0.35408507586941584,1.1687055958693684,1.1807362473916636,-0.43044395682476877,-0.2922722137256908,-0.04261397837746873,-0.6595504327152166,0.5087530942079359
313958,91,0,0.3326576986476308,0.5640439996233416,0.36030389304149985,0.27706908349098625,0.22259989789023515,2.744703848404592,2.709144400135667,-0.30608659047587516,-0.23800292350963528,0.6770091173300182,-1.6210872044979654,0.06737373183656853
313959,91,0,0.411569636572263,0.475097398190876,0.28179593867797204,0.19789831165372276,0.1430725724996028,2.6233527658695888,2.642501871674349,-0.2845745342117301,0.08479112901016254,0.5275051508257639,-1.2358427144409156,0.2006186243381426
